iddocumento,idproduto,dtemissao
0100COB035,01000KP623,2026-01-06T00:00:00.000Z
0100COB035,01000O0F1T,2026-01-06T00:00:00.000Z
0100COB035,01000FLS7T,2026-01-06T00:00:00.000Z
0100COB035,01000FOD0Y,2026-01-06T00:00:00.000Z
0100COE6F0,01000MN359,2026-01-06T00:00:00.000Z
0100COE6F0,01008STF01,2026-01-06T00:00:00.000Z
0100COE6F0,01000NTA5K,2026-01-06T00:00:00.000Z
0100CO517J,01000NYN3V,2026-01-06T00:00:00.000Z
0100CO517J,01000AYCA1,2026-01-06T00:00:00.000Z
0100CO7W4Q,01000KYK1H,2026-01-06T00:00:00.000Z
0100CO7W4Q,01000LAF1J,2026-01-06T00:00:00.000Z
0100CO7W4Q,01000EPA33,2026-01-06T00:00:00.000Z
0100CO899N,01000AYE5G,2026-01-06T00:00:00.000Z
0100CO899N,01000LAF1J,2026-01-06T00:00:00.000Z
0100CO899N,01000L5K4V,2026-01-06T00:00:00.000Z
0100CO899N,01000L0F00,2026-01-06T00:00:00.000Z
0100CO899N,01000CJIGN,2026-01-06T00:00:00.000Z
0100CO899N,01000O0D69,2026-01-06T00:00:00.000Z
0100CO899N,01000KYE8V,2026-01-06T00:00:00.000Z
0100CO899N,01000FLBGS,2026-01-06T00:00:00.000Z
0100CO899N,01000LQY0G,2026-01-06T00:00:00.000Z
0100CO899N,01000M2T07,2026-01-06T00:00:00.000Z
0100CO899N,01000NYN3V,2026-01-06T00:00:00.000Z
0100CO899N,01000GVH25,2026-01-06T00:00:00.000Z
0100CO9A5I,01000O2I1H,2026-01-06T00:00:00.000Z
0100CO9A5I,01000O2I1H,2026-01-06T00:00:00.000Z
0100CO9A5I,01000L9G4Y,2026-01-06T00:00:00.000Z
0100CO9A5I,01000L9G4Y,2026-01-06T00:00:00.000Z
0100CO9PCF,01003N54AC,2026-01-06T00:00:00.000Z
0100CO9X6S,01000MPJA3,2026-01-06T00:00:00.000Z
0100CO9X6S,01003UFKEG,2026-01-06T00:00:00.000Z
0100COAD4G,0100B5RE0X,2026-01-06T00:00:00.000Z
0100COAD4G,01000AYE5G,2026-01-06T00:00:00.000Z
0100COAD4G,01003M2P0O,2026-01-06T00:00:00.000Z
0100COAD4G,0100BZZP04,2026-01-06T00:00:00.000Z
0100COAD4G,01000J011F,2026-01-06T00:00:00.000Z
0100COAD4G,01000B3SDW,2026-01-06T00:00:00.000Z
0100COB55N,01000FCNLA,2026-01-06T00:00:00.000Z
0100COBEE3,01000AYE5G,2026-01-06T00:00:00.000Z
0100COBEE3,01000KJY9W,2026-01-06T00:00:00.000Z
0100COBEE3,01000HI41T,2026-01-06T00:00:00.000Z
0100COCFEP,01000AYCA1,2026-01-06T00:00:00.000Z
0100COCFEP,01000NPF0E,2026-01-06T00:00:00.000Z
0100COCFEP,01000MN14Z,2026-01-06T00:00:00.000Z
0100COCFEP,01000KOS87,2026-01-06T00:00:00.000Z
0100COCFEP,01000EU765,2026-01-06T00:00:00.000Z
0100COCFEP,01000KOKCB,2026-01-06T00:00:00.000Z
0100COCFEP,01000LD568,2026-01-06T00:00:00.000Z
0100COCFEP,01008STF01,2026-01-06T00:00:00.000Z
0100COCFEP,01000MLZAU,2026-01-06T00:00:00.000Z
0100COCFEP,01000KP623,2026-01-06T00:00:00.000Z
0100COCFEP,01000L5K4V,2026-01-06T00:00:00.000Z
0100COCFEP,01005NG93A,2026-01-06T00:00:00.000Z
0100COD938,01000OLSG2,2026-01-06T00:00:00.000Z
0100COD938,01000NWI43,2026-01-06T00:00:00.000Z
0100COD938,01000M1H3G,2026-01-06T00:00:00.000Z
0100COD938,01003UFKEG,2026-01-06T00:00:00.000Z
0100CODU0U,01000EW300,2026-01-06T00:00:00.000Z
0100CODU0U,01000ER4DD,2026-01-06T00:00:00.000Z
0100CODU0U,01000DFG42,2026-01-06T00:00:00.000Z
0100CODU0U,01003UFKEG,2026-01-06T00:00:00.000Z
0100COEU4V,01000NOX3W,2026-01-06T00:00:00.000Z
0100COEU4V,01000NYFFY,2026-01-06T00:00:00.000Z
0100COEU4V,01000KJ0V5,2026-01-06T00:00:00.000Z
0100COEU4V,01000KRYJG,2026-01-06T00:00:00.000Z
0100COEU4V,01003UFKEG,2026-01-06T00:00:00.000Z
0100COFD33,01000O2I1H,2026-01-06T00:00:00.000Z
0100COFD33,01000KEF01,2026-01-06T00:00:00.000Z
0100COFD33,01000M1H3G,2026-01-06T00:00:00.000Z
0100COHI11,01000AYCA1,2026-01-06T00:00:00.000Z
0100COFS2Y,01000AYCA1,2026-01-06T00:00:00.000Z
0100COH1EG,01000KF91G,2026-01-06T00:00:00.000Z
0100COH64L,01000MLZAU,2026-01-06T00:00:00.000Z
0100COH64L,01000EJQ0K,2026-01-06T00:00:00.000Z
0100COGJ6A,01000LH67P,2026-01-06T00:00:00.000Z
0100COGJ6A,01000LH0GG,2026-01-06T00:00:00.000Z
0100COGJ6A,01000EPA33,2026-01-06T00:00:00.000Z
0100COGJ6A,01000AYE5G,2026-01-06T00:00:00.000Z
0100COGJ6A,01000LH67P,2026-01-06T00:00:00.000Z
0100COGJ6A,01000NY7O5,2026-01-06T00:00:00.000Z
0100COHI11,01000AYCA1,2026-01-06T00:00:00.000Z
0100COHI11,01000AYCA1,2026-01-06T00:00:00.000Z
0100COHVCK,01000FKOKO,2026-01-06T00:00:00.000Z
0100COHVCK,01000MMJ7V,2026-01-06T00:00:00.000Z
0100COIS6Y,01000BSH7C,2026-01-06T00:00:00.000Z
0100COIS6Y,01000FS71T,2026-01-06T00:00:00.000Z
0100COJ6EA,01000EQC88,2026-01-06T00:00:00.000Z
0100COJ6EA,01000AYCA1,2026-01-06T00:00:00.000Z
0100COJ6EA,01000CD901,2026-01-06T00:00:00.000Z
0100COJ6EA,01000MN9C8,2026-01-06T00:00:00.000Z
0100COI7F7,0100BVGELN,2026-01-06T00:00:00.000Z
0100COJ6EA,01000NUL0T,2026-01-06T00:00:00.000Z
0100COJ6EA,01000E0HFX,2026-01-06T00:00:00.000Z
0100COJ6EA,01000EOO77,2026-01-06T00:00:00.000Z
0100COJT0J,01000KJY9W,2026-01-06T00:00:00.000Z
0100COK2C5,01000JOE61,2026-01-06T00:00:00.000Z
0100COKL0D,01000FSD6Z,2026-01-06T00:00:00.000Z
0100COKL0D,01005EQEJA,2026-01-06T00:00:00.000Z
0100COKL0D,01000NZP31,2026-01-06T00:00:00.000Z
0100COKL0D,01000MMD3L,2026-01-06T00:00:00.000Z
0100COKL0D,01000AYE5G,2026-01-06T00:00:00.000Z
0100COKBNI,01000N9VA7,2026-01-06T00:00:00.000Z
0100COL8D0,01000KHZH0,2026-01-06T00:00:00.000Z
0100COL8D0,01000L9E9J,2026-01-06T00:00:00.000Z
0100COL8D0,01000MLZAU,2026-01-06T00:00:00.000Z
0100COL8D0,01000KIS1C,2026-01-06T00:00:00.000Z
0100COL8D0,01003K9Y1B,2026-01-06T00:00:00.000Z
0100COL8D0,01000FLBGS,2026-01-06T00:00:00.000Z
0100COL8D0,01000KGQM2,2026-01-06T00:00:00.000Z
0100COMO68,01000MMJ7V,2026-01-06T00:00:00.000Z
0100COM43M,01000MN9C8,2026-01-06T00:00:00.000Z
0100COM43M,01000NV72D,2026-01-06T00:00:00.000Z
0100COLZ1G,01000L9G4Y,2026-01-06T00:00:00.000Z
0100COMO68,01008STF01,2026-01-06T00:00:00.000Z
0100COMO68,01000KPW81,2026-01-06T00:00:00.000Z
0100CONH18,01000KED10,2026-01-06T00:00:00.000Z
0100COO5DA,01000NOT3B,2026-01-06T00:00:00.000Z
0100COO5DA,01000O01LH,2026-01-06T00:00:00.000Z
0100COO5DA,01000O01LH,2026-01-06T00:00:00.000Z
0100COO5DA,01000NOV36,2026-01-06T00:00:00.000Z
0100COO5DA,01000O01LH,2026-01-06T00:00:00.000Z
0100CON8BT,01000MM9L6,2026-01-06T00:00:00.000Z
0100CON8BT,01000NOX3W,2026-01-06T00:00:00.000Z
0100CON8BT,01000NHKF1,2026-01-06T00:00:00.000Z
0100COOZ1K,01000O2I1H,2026-01-06T00:00:00.000Z
0100COPJ5P,01000CD901,2026-01-06T00:00:00.000Z
0100COPJ5P,01000AYCA1,2026-01-06T00:00:00.000Z
0100COPJ5P,01000MN74B,2026-01-06T00:00:00.000Z
0100COPJ5P,01000MN74B,2026-01-06T00:00:00.000Z
0100COPJ5P,01000O0D69,2026-01-06T00:00:00.000Z
0100COPJ5P,01000KYK1H,2026-01-06T00:00:00.000Z
0100COP4LX,01000O01LH,2026-01-06T00:00:00.000Z
0100COP4LX,01000E0HFX,2026-01-06T00:00:00.000Z
0100COP4LX,01000MQMFA,2026-01-06T00:00:00.000Z
0100COP4LX,01000MQMFA,2026-01-06T00:00:00.000Z
0100COPJ5P,01000G405J,2026-01-06T00:00:00.000Z
0100COPJ5P,01000KEF01,2026-01-06T00:00:00.000Z
0100COQ26K,01000EQM00,2026-01-06T00:00:00.000Z
0100COQ26K,01000FLBGS,2026-01-06T00:00:00.000Z
0100COQF1S,01000N244E,2026-01-06T00:00:00.000Z
0100COQF1S,01000OL52Q,2026-01-06T00:00:00.000Z
0100CORD4J,01000L9E9J,2026-01-06T00:00:00.000Z
0100COR8HP,01000M23WQ,2026-01-06T00:00:00.000Z
0100COQT0D,0100B5RE0X,2026-01-06T00:00:00.000Z
0100COQT0D,01000G067U,2026-01-06T00:00:00.000Z
0100COQT0D,01000ATID7,2026-01-06T00:00:00.000Z
0100COTC19,01000EPA33,2026-01-06T00:00:00.000Z
0100COTHDU,01000KYG1T,2026-01-06T00:00:00.000Z
0100CORMP0,01000BO21Y,2026-01-06T00:00:00.000Z
0100CORW2I,01000L5K4V,2026-01-06T00:00:00.000Z
0100CORW2I,01008IIH15,2026-01-06T00:00:00.000Z
0100COSCO7,01000KRM02,2026-01-06T00:00:00.000Z
0100COSCO7,01000NOX3W,2026-01-06T00:00:00.000Z
0100COSCO7,01000KJ0V5,2026-01-06T00:00:00.000Z
0100COSCO7,01008MAD0O,2026-01-06T00:00:00.000Z
0100COSCO7,01000KRYJG,2026-01-06T00:00:00.000Z
0100COTPB3,01000NON7S,2026-01-06T00:00:00.000Z
0100COU20W,01000M1H3G,2026-01-06T00:00:00.000Z
0100COUFP8,01000E0HFX,2026-01-06T00:00:00.000Z
0100COUFP8,01000EOM62,2026-01-06T00:00:00.000Z
0100COUO3W,01000KIS1C,2026-01-06T00:00:00.000Z
0100COUO3W,01000N9VA7,2026-01-06T00:00:00.000Z
0100COUO3W,01000NOV36,2026-01-06T00:00:00.000Z
0100COUO3W,01000N9VA7,2026-01-06T00:00:00.000Z
0100COUO3W,01000NOV36,2026-01-06T00:00:00.000Z
0100COUO3W,01000KYMAP,2026-01-06T00:00:00.000Z
0100COUO3W,01000CD2N4,2026-01-06T00:00:00.000Z
0100COUO3W,01000KIS1C,2026-01-06T00:00:00.000Z
0100COUO3W,01000CD901,2026-01-06T00:00:00.000Z
0100COUO3W,01000CD901,2026-01-06T00:00:00.000Z
0100COUO3W,01000KRM02,2026-01-06T00:00:00.000Z
0100COUO3W,01000NOV36,2026-01-06T00:00:00.000Z
0100COUO3W,01000NP582,2026-01-06T00:00:00.000Z
0100COUO3W,01000MN9C8,2026-01-06T00:00:00.000Z
0100COUO3W,01003NFSGN,2026-01-06T00:00:00.000Z
0100COUO3W,01000AYCA1,2026-01-06T00:00:00.000Z
0100COUO3W,01000N3A2D,2026-01-06T00:00:00.000Z
0100COUO3W,01005TX6AE,2026-01-06T00:00:00.000Z
0100COUO3W,01000LH0GG,2026-01-06T00:00:00.000Z
0100COUO3W,01000L076O,2026-01-06T00:00:00.000Z
0100COUO3W,01000L9E9J,2026-01-06T00:00:00.000Z
0100COUO3W,01003K9Y1B,2026-01-06T00:00:00.000Z
0100COUO3W,01000KM1AH,2026-01-06T00:00:00.000Z
0100COUO3W,01000KYMAP,2026-01-06T00:00:00.000Z
0100COW67G,01000M1901,2026-01-06T00:00:00.000Z
0100COWYF1,01000O0D69,2026-01-06T00:00:00.000Z
0100COWYF1,01000NZP31,2026-01-06T00:00:00.000Z
0100COWYF1,01000NY7O5,2026-01-06T00:00:00.000Z
0100COWYF1,01000NPF0E,2026-01-06T00:00:00.000Z
0100COWYF1,01000LD568,2026-01-06T00:00:00.000Z
0100CNT724,01000KY216,2026-01-06T00:00:00.000Z
0100CNTF1Q,01000AYCA1,2026-01-06T00:00:00.000Z
0100COXHGF,01000MJ833,2026-01-06T00:00:00.000Z
0100COXHGF,01000MJ833,2026-01-06T00:00:00.000Z
0100COXSFT,01003K9Y1B,2026-01-06T00:00:00.000Z
0100COXSFT,01000MMJ7V,2026-01-06T00:00:00.000Z
0100COXSFT,01000O0Y3L,2026-01-06T00:00:00.000Z
0100COXSFT,01000MKICO,2026-01-06T00:00:00.000Z
0100COWYF1,01000MND0U,2026-01-06T00:00:00.000Z
0100COWYF1,01000LH0GG,2026-01-06T00:00:00.000Z
0100COWYF1,01000EU765,2026-01-06T00:00:00.000Z
0100CO062V,0100988A17,2026-01-06T00:00:00.000Z
0100COFM8T,010009NRB5,2026-01-06T00:00:00.000Z
0100COKBNI,01000O0D69,2026-01-06T00:00:00.000Z
0100CONH18,01000MMD3L,2026-01-06T00:00:00.000Z
0100COQ90N,01000E0HFX,2026-01-06T00:00:00.000Z
0100CORMP0,01008BEJ0M,2026-01-06T00:00:00.000Z
0100COXHGF,01000MMJ7V,2026-01-06T00:00:00.000Z
0100COP4LX,01000NXJ5W,2026-01-06T00:00:00.000Z
0100CO4L00,01000MOA2D,2026-01-06T00:00:00.000Z
0100COWI2C,01000FKOKO,2026-01-06T00:00:00.000Z
0100COUFP8,01000KRYJG,2026-01-06T00:00:00.000Z
0100COI7F7,01000AYCA1,2026-01-06T00:00:00.000Z
0100COUO3W,01000MP37G,2026-01-06T00:00:00.000Z
0100COM43M,01000MMV3C,2026-01-06T00:00:00.000Z
0100CNYM9O,01000JYO5P,2026-01-06T00:00:00.000Z
0100COZ5DK,01000AEF6U,2026-01-06T00:00:00.000Z
0100COZK5Z,01000NOX3W,2026-01-06T00:00:00.000Z
0100COZK5Z,01000KPH1Q,2026-01-06T00:00:00.000Z
0100CP0811,01000N2M1N,2026-01-06T00:00:00.000Z
0100CP0811,01000KD4BG,2026-01-06T00:00:00.000Z
0100CP0811,01000NY92H,2026-01-06T00:00:00.000Z
0100CP0811,01000KJY9W,2026-01-06T00:00:00.000Z
0100CP0811,01000M21RS,2026-01-06T00:00:00.000Z
0100CP0811,01000NP78Q,2026-01-06T00:00:00.000Z
0100CP0811,01000E0HFX,2026-01-06T00:00:00.000Z
0100CP0811,01000KU49H,2026-01-06T00:00:00.000Z
0100CP0811,01000L5K4V,2026-01-06T00:00:00.000Z
0100CP0811,01000N2O0Y,2026-01-06T00:00:00.000Z
0100CP0811,01000IMWCV,2026-01-06T00:00:00.000Z
0100CP0811,01000AYE5G,2026-01-06T00:00:00.000Z
0100CP0811,01000L9WBF,2026-01-06T00:00:00.000Z
0100CP0811,01000L9O0B,2026-01-06T00:00:00.000Z
0100CP0811,0100BVG809,2026-01-06T00:00:00.000Z
0100CP0811,0100BVGH2H,2026-01-06T00:00:00.000Z
0100CP0811,0100BVGELN,2026-01-06T00:00:00.000Z
0100CP0811,0100BVGBFW,2026-01-06T00:00:00.000Z
0100CP1JHL,01000KYS36,2026-01-06T00:00:00.000Z
0100CP1JHL,01000KYS36,2026-01-06T00:00:00.000Z
0100CP1JHL,01000CVZM1,2026-01-06T00:00:00.000Z
0100CP1JHL,01000EQK4A,2026-01-06T00:00:00.000Z
0100CP1JHL,01000O286K,2026-01-06T00:00:00.000Z
0100CP223P,01000AYE5G,2026-01-06T00:00:00.000Z
0100CP223P,01000NYN3V,2026-01-06T00:00:00.000Z
0100CP223P,01000CCV74,2026-01-06T00:00:00.000Z
0100CP2BEG,01000N3W39,2026-01-06T00:00:00.000Z
0100CP2BEG,01000N3U00,2026-01-06T00:00:00.000Z
0100CP2BEG,01000AYE5G,2026-01-06T00:00:00.000Z
0100CPAO1L,01000KLJGW,2026-01-07T00:00:00.000Z
0100CPAWCM,01000E0HFX,2026-01-07T00:00:00.000Z
0100CPB73F,01000KLJGW,2026-01-07T00:00:00.000Z
0100CPBD11,01000XRI28,2026-01-07T00:00:00.000Z
0100CPC12M,01000KOUDC,2026-01-07T00:00:00.000Z
0100CPC12M,01000MZS15,2026-01-07T00:00:00.000Z
0100CPCCIT,01000CD901,2026-01-07T00:00:00.000Z
0100CPCCIT,01000KED10,2026-01-07T00:00:00.000Z
0100CPCCIT,01003UFKEG,2026-01-07T00:00:00.000Z
0100CPCW1M,01000AYE5G,2026-01-07T00:00:00.000Z
0100CPD46P,01000O0357,2026-01-07T00:00:00.000Z
0100CPBI2W,01003M2TI3,2026-01-07T00:00:00.000Z
0100CPD46P,0100AXQK17,2026-01-07T00:00:00.000Z
0100CPD46P,01000LATCB,2026-01-07T00:00:00.000Z
0100CPD46P,01000MN9C8,2026-01-07T00:00:00.000Z
0100CPDJ5Q,01000AOW0T,2026-01-07T00:00:00.000Z
0100CPDPLL,0100B5RE0X,2026-01-07T00:00:00.000Z
0100CPE752,01000KVADE,2026-01-07T00:00:00.000Z
0100CPE752,01000EOO77,2026-01-07T00:00:00.000Z
0100CPE752,01000NZX3J,2026-01-07T00:00:00.000Z
0100CPERQ6,01000E0HFX,2026-01-07T00:00:00.000Z
0100CPERQ6,01000O01LH,2026-01-07T00:00:00.000Z
0100CPERQ6,01000NY92H,2026-01-07T00:00:00.000Z
0100CPERQ6,01000AYE5G,2026-01-07T00:00:00.000Z
0100CPF4MY,0100B5RE0X,2026-01-07T00:00:00.000Z
0100CPFM3G,01000E0HFX,2026-01-07T00:00:00.000Z
0100CPFM3G,01000EOO77,2026-01-07T00:00:00.000Z
0100CPGJ03,01000KRM02,2026-01-07T00:00:00.000Z
0100CPFV3X,01000MN14Z,2026-01-07T00:00:00.000Z
0100CPFV3X,01000NPF0E,2026-01-07T00:00:00.000Z
0100CPFV3X,01000FLBGS,2026-01-07T00:00:00.000Z
0100CPFV3X,01000KOKCB,2026-01-07T00:00:00.000Z
0100CPFV3X,01000KY216,2026-01-07T00:00:00.000Z
0100CPFV3X,01000EV9K6,2026-01-07T00:00:00.000Z
0100CPFV3X,0100BVG809,2026-01-07T00:00:00.000Z
0100CPGO5X,01005UOYBB,2026-01-07T00:00:00.000Z
0100CPGO5X,01000LE13Q,2026-01-07T00:00:00.000Z
0100CPGO5X,01000MUI1K,2026-01-07T00:00:00.000Z
0100CPH437,01000KED10,2026-01-07T00:00:00.000Z
0100CPH437,01000MUSB5,2026-01-07T00:00:00.000Z
0100CPHD0M,01000O0357,2026-01-07T00:00:00.000Z
0100CPHD0M,01000E0HFX,2026-01-07T00:00:00.000Z
0100CPHK2Q,01000MPJA3,2026-01-07T00:00:00.000Z
0100CPHK2Q,01003UFKEG,2026-01-07T00:00:00.000Z
0100CPHR3O,01000JYO5P,2026-01-07T00:00:00.000Z
0100CPI82K,01000JP432,2026-01-07T00:00:00.000Z
0100CPI82K,01000AYE5G,2026-01-07T00:00:00.000Z
0100CPI82K,01000NYN3V,2026-01-07T00:00:00.000Z
0100CPI82K,01000LQY0G,2026-01-07T00:00:00.000Z
0100CPI82K,01003UFKEG,2026-01-07T00:00:00.000Z
0100CPIN9G,01003UFF0T,2026-01-07T00:00:00.000Z
0100CPIN9G,01000L481N,2026-01-07T00:00:00.000Z
0100CPIV6L,01000H5E7E,2026-01-07T00:00:00.000Z
0100CPIV6L,01000HOO86,2026-01-07T00:00:00.000Z
0100CPJGLE,01000E0HFX,2026-01-07T00:00:00.000Z
0100CPJGLE,01000M4103,2026-01-07T00:00:00.000Z
0100CPJGLE,01000M4103,2026-01-07T00:00:00.000Z
0100CPJGLE,010009NRB5,2026-01-07T00:00:00.000Z
0100CPK25O,01000KED10,2026-01-07T00:00:00.000Z
0100CPK25O,01000LH0GG,2026-01-07T00:00:00.000Z
0100CPK25O,01000LH0GG,2026-01-07T00:00:00.000Z
0100CPK25O,01000MJ157,2026-01-07T00:00:00.000Z
0100CPK25O,01000LD568,2026-01-07T00:00:00.000Z
0100CPK25O,01003UFKEG,2026-01-07T00:00:00.000Z
0100CPKHLU,01000NYN3V,2026-01-07T00:00:00.000Z
0100CPKHLU,01003UFKEG,2026-01-07T00:00:00.000Z
0100CPKOE8,01000GAH7V,2026-01-07T00:00:00.000Z
0100CPKTNN,01000LH67P,2026-01-07T00:00:00.000Z
0100CPKTNN,01000O01LH,2026-01-07T00:00:00.000Z
0100CPKTNN,01000MBPB9,2026-01-07T00:00:00.000Z
0100CPKTNN,01000L5K4V,2026-01-07T00:00:00.000Z
0100CPKTNN,01000NXJ5W,2026-01-07T00:00:00.000Z
0100CPKTNN,01000NON7S,2026-01-07T00:00:00.000Z
0100CPL8F1,01000MRQ2P,2026-01-07T00:00:00.000Z
0100CPLDKS,01000L9UC2,2026-01-07T00:00:00.000Z
0100CPLU35,01000KLJGW,2026-01-07T00:00:00.000Z
0100CPLU35,01000KOKCB,2026-01-07T00:00:00.000Z
0100CPLU35,01000FKOKO,2026-01-07T00:00:00.000Z
0100CPLU35,01000N6140,2026-01-07T00:00:00.000Z
0100CPLU35,010097AM08,2026-01-07T00:00:00.000Z
0100CPLU35,01005TC4AJ,2026-01-07T00:00:00.000Z
0100CPMCAB,01000N140E,2026-01-07T00:00:00.000Z
0100CPMHJR,01000LD568,2026-01-07T00:00:00.000Z
0100CPMHJR,01000KIYCB,2026-01-07T00:00:00.000Z
0100CPMHJR,01003UFKEG,2026-01-07T00:00:00.000Z
0100CPN0A4,01000EW88G,2026-01-07T00:00:00.000Z
0100CPN0A4,01000FR03T,2026-01-07T00:00:00.000Z
0100CPN73A,01000FX51T,2026-01-07T00:00:00.000Z
0100CPN73A,01000L4OC7,2026-01-07T00:00:00.000Z
0100CPNKF2,01000NWI43,2026-01-07T00:00:00.000Z
0100CPNKF2,01000NWI43,2026-01-07T00:00:00.000Z
0100CPNZ2K,01000NZP31,2026-01-07T00:00:00.000Z
0100CPNZ2K,01000MIXGC,2026-01-07T00:00:00.000Z
0100CPNZ2K,01000O01LH,2026-01-07T00:00:00.000Z
0100CPNZ2K,01000NZT67,2026-01-07T00:00:00.000Z
0100CPOA3C,01000AYCA1,2026-01-07T00:00:00.000Z
0100CPOF1E,01000L4OC7,2026-01-07T00:00:00.000Z
0100CPOL6C,01000OL52Q,2026-01-07T00:00:00.000Z
0100CPPC1G,01000FZS4T,2026-01-07T00:00:00.000Z
0100CPPC1G,01000L5K4V,2026-01-07T00:00:00.000Z
0100CPPC1G,01000NY92H,2026-01-07T00:00:00.000Z
0100CPPC1G,01000EOM62,2026-01-07T00:00:00.000Z
0100CPPC1G,01000NOX3W,2026-01-07T00:00:00.000Z
0100CPPC1G,01000NOX3W,2026-01-07T00:00:00.000Z
0100CPPC1G,01000MNHKM,2026-01-07T00:00:00.000Z
0100CPPC1G,01000N2W4T,2026-01-07T00:00:00.000Z
0100CPPC1G,01000KHM3O,2026-01-07T00:00:00.000Z
0100CPPC1G,01000KJ0V5,2026-01-07T00:00:00.000Z
0100CPPC1G,01000KRM02,2026-01-07T00:00:00.000Z
0100CPPC1G,01000NP78Q,2026-01-07T00:00:00.000Z
0100CPPC1G,01000NUL0T,2026-01-07T00:00:00.000Z
0100CPPC1G,01000NYFFY,2026-01-07T00:00:00.000Z
0100CPPC1G,01009C0YH8,2026-01-07T00:00:00.000Z
0100CPPC1G,01000KRM02,2026-01-07T00:00:00.000Z
0100CPPC1G,01000L481N,2026-01-07T00:00:00.000Z
0100CPPC1G,01000KM7NG,2026-01-07T00:00:00.000Z
0100CPPC1G,01000M4103,2026-01-07T00:00:00.000Z
0100CPPC1G,01000DXL0Y,2026-01-07T00:00:00.000Z
0100CPPC1G,01000KJY9W,2026-01-07T00:00:00.000Z
0100CPPC1G,01000EV9K6,2026-01-07T00:00:00.000Z
0100CPQSQA,01000M4103,2026-01-07T00:00:00.000Z
0100CPQSQA,01000OFH0T,2026-01-07T00:00:00.000Z
0100CPQSQA,01000EOO77,2026-01-07T00:00:00.000Z
0100CPQSQA,01000LAPTM,2026-01-07T00:00:00.000Z
0100CPR7HL,01000UTO4C,2026-01-07T00:00:00.000Z
0100CPR7HL,01000KHZH0,2026-01-07T00:00:00.000Z
0100CPR7HL,01000KIS1C,2026-01-07T00:00:00.000Z
0100CPRI1I,01000G2QD6,2026-01-07T00:00:00.000Z
0100CPRI1I,01000E0HFX,2026-01-07T00:00:00.000Z
0100CPRYE5,01008SSG0T,2026-01-07T00:00:00.000Z
0100CPRYE5,01003N2Z0F,2026-01-07T00:00:00.000Z
0100CPRYE5,01000CD2N4,2026-01-07T00:00:00.000Z
0100CPSF5V,01000NYFFY,2026-01-07T00:00:00.000Z
0100CPSF5V,01000K901G,2026-01-07T00:00:00.000Z
0100CPSF5V,01000MN9C8,2026-01-07T00:00:00.000Z
0100CPSF5V,01000L5K4V,2026-01-07T00:00:00.000Z
0100CPSF5V,01000KRM02,2026-01-07T00:00:00.000Z
0100CPSF5V,01000N2W4T,2026-01-07T00:00:00.000Z
0100CPSF5V,01008SSG0T,2026-01-07T00:00:00.000Z
0100CPSF5V,01000MNHKM,2026-01-07T00:00:00.000Z
0100CPSF5V,01000N2O0Y,2026-01-07T00:00:00.000Z
0100CPSF5V,01000KRYJG,2026-01-07T00:00:00.000Z
0100CPV1AX,01000NPF0E,2026-01-07T00:00:00.000Z
0100CPV1AX,01000EEQEN,2026-01-07T00:00:00.000Z
0100CPV1AX,01000LA28B,2026-01-07T00:00:00.000Z
0100CPV1AX,01000KP623,2026-01-07T00:00:00.000Z
0100CPV1AX,01000EOO77,2026-01-07T00:00:00.000Z
0100CPV1AX,01000FLBGS,2026-01-07T00:00:00.000Z
0100CPV1AX,01000NOL8K,2026-01-07T00:00:00.000Z
0100CPV1AX,01000DCE0Q,2026-01-07T00:00:00.000Z
0100CPSMCK,01000MLHBF,2026-01-07T00:00:00.000Z
0100CPSMCK,01000O01LH,2026-01-07T00:00:00.000Z
0100CPSMCK,01000O0357,2026-01-07T00:00:00.000Z
0100CPTA1U,01003UFKEG,2026-01-07T00:00:00.000Z
0100CPTN30,010009YM1Y,2026-01-07T00:00:00.000Z
0100CPTVI7,01003UFF0T,2026-01-07T00:00:00.000Z
0100CPTVI7,01000AOW0T,2026-01-07T00:00:00.000Z
0100CPTVI7,01000GE1AU,2026-01-07T00:00:00.000Z
0100CPU42D,01000AOW0T,2026-01-07T00:00:00.000Z
0100CPU42D,01005EAFA9,2026-01-07T00:00:00.000Z
0100CPU42D,01005BQQ1G,2026-01-07T00:00:00.000Z
0100CPV4BA,01000H5Z9Q,2026-01-07T00:00:00.000Z
0100CPV4BA,01000HCK33,2026-01-07T00:00:00.000Z
0100CPV4BA,01000HBREJ,2026-01-07T00:00:00.000Z
0100CPV4BA,01000H6P6A,2026-01-07T00:00:00.000Z
0100CPVJ12,01000FPX52,2026-01-07T00:00:00.000Z
0100CPVJ12,01000FPX52,2026-01-07T00:00:00.000Z
0100CPVJ12,01000FLBGS,2026-01-07T00:00:00.000Z
0100CPVJ12,01000NOL8K,2026-01-07T00:00:00.000Z
0100CPWC91,01000O01LH,2026-01-07T00:00:00.000Z
0100CPWC91,01000KM7NG,2026-01-07T00:00:00.000Z
0100CPWC91,010009NRB5,2026-01-07T00:00:00.000Z
0100CPWZ5V,01000NX712,2026-01-07T00:00:00.000Z
0100CPXLI2,01000E6PG9,2026-01-07T00:00:00.000Z
0100CPY35T,01000DXL0Y,2026-01-07T00:00:00.000Z
0100CPY35T,01000LD568,2026-01-07T00:00:00.000Z
0100CPV1AX,0100BVG809,2026-01-07T00:00:00.000Z
