idpessoa,cidade,uf,risk_score,confidence,abc,recommended_product,reason,pitch
010008J3E0,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008J54D,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008J68B,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008J7HG,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008J83U,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008J9AV,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008JAG0,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008JB25,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008JC7T,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008JDCG,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008JE46,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008JF1I,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008JH79,"Sorocaba",SP,100.00,90.00,,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
010008JIOY,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008JJ46,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008JK0Q,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008JM9M,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008JN6D,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008JO3L,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008JPI2,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008JQHN,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008JS4E,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008JT2K,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008JU7V,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008JV7R,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008JW76,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008JX30,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008JZ10,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008K0AQ,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008K41Z,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008K5AE,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008K733,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008K99L,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008KA10,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008KBHA,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008KDP2,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008KE3C,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008KH61,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008KIB2,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008KJ8U,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008KL13,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008KMHX,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008KO0Z,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008KQ04,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008KRIJ,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008KS3N,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008KT33,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008KU5S,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008KW3M,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008KX5O,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008KYG8,"Sorocaba",SP,100.00,90.00,,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
010008KZ9U,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008L0MJ,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008L18U,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008L3AR,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008L500,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008L61F,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008L72Q,"Sorocaba",SP,100.00,90.00,,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
010008L83M,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008LA9B,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008LB0M,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008LC4V,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008LD30,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008LEST,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008LF6H,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008LG0P,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008LH5I,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008LIDR,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008LJOE,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008LKE7,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008LL0C,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008LNGM,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008LO2E,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008LP5A,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008LQ5R,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008LR6Z,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008LTQF,"Sorocaba",SP,100.00,90.00,,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
010008LU3M,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008LV3R,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008LX3M,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008M08W,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008M20D,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008M396,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008M4I6,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008M52W,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008M61S,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008M7ET,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008M8FH,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008M96U,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008MCDO,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008MD1T,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008ME6Q,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008MF8F,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008MKMC,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008MLMC,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008MM15,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008MN31,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008MOKI,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008MP0D,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008MQ4P,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008MR0P,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008MS0A,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008MUTK,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008MV4I,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008MW88,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008MX9R,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008N0I7,"Sorocaba",SP,100.00,90.00,,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
010008N3H7,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008N4N1,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008N54I,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008N706,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008N87Q,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008N97K,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008NA04,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008NE5E,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008NGE2,"Sorocaba",SP,100.00,90.00,,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
010008NHJX,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008NI2N,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008NK48,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008NMSG,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008NQ6U,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008NRBV,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008NTFP,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008NUOY,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008NV02,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008NXBZ,"Sorocaba",SP,100.00,90.00,,01000FLBGS,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
010008NY7H,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008NZ7P,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008O0BO,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008O2QM,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008O3BV,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008O4E9,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008O50Q,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008O7EQ,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008O852,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008OEC4,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008OF6N,"Sorocaba",SP,100.00,90.00,,0100B5RE0X,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
010008OH9J,"Sorocaba",SP,100.00,90.00,,0100B5RE0X,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
010008OI1M,"Sorocaba",SP,100.00,90.00,,01000AYE5G,LOOKALAKE_POPULAR_CORPORATE,"Produto muito procurado por clientes corporativos."
010008OJ1H,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008OK7J,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008OL0C,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008OMDP,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008OQAE,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008OREX,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008OS25,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008OU12,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
010008OV1A,"Sorocaba",SP,100.00,90.00,,01000KRYJG,LOOKALAKE_POPULAR_MASCULINO,"Produto com alta aceitação entre o público masculino."
